ID,Municipality,Project Name,Status,Entity,Region,Project Type
3578,New Bedford,Muni Purchase Streetlights -,Complete,New Bedford,Southeast,Exterior Lighting
3579,Northampton,Muni Purchase Streetlights -,Complete,Northampton,Western,Exterior Lighting
3580,Orleans,Muni Purchase Streetlights -,Complete,Orleans,Southeast,Exterior Lighting
3581,Pittsfield,Muni Purchase Streetlights -,Complete,Pittsfield,Western,Exterior Lighting
3582,Plainville,Muni Purchase Streetlights -,Complete,Plainville,Southeast,Exterior Lighting
3583,Plymouth,Muni Purchase Streetlights -,Complete,Plymouth,Southeast,Exterior Lighting
3584,Provincetown,Muni Purchase Streetlights -,Complete,Provincetown,Southeast,Exterior Lighting
3585,Quincy,Muni Purchase Streetlights -,Complete,Quincy,Northeast,Exterior Lighting
3586,Revere,Muni Purchase Streetlights -,Complete,Revere,Northeast,Exterior Lighting
3587,Royalston,Muni Purchase Streetlights -,Complete,Royalston,Western,Exterior Lighting
3588,Sandwich,Muni Purchase Streetlights -,Complete,Sandwich,Southeast,Exterior Lighting
3589,Saugus,Muni Purchase Streetlights -,Complete,Saugus,Northeast,Exterior Lighting
3590,Spencer,Muni Purchase Streetlights -,Complete,Spencer,Central,Exterior Lighting
3591,Somerville,Muni Purchase Streetlights -,Complete,Somerville,Northeast,Exterior Lighting
3592,Stoughton,Muni Purchase Streetlights -,Complete,Stoughton,Southeast,Exterior Lighting
3593,Truro,Muni Purchase Streetlights -,Complete,Truro,Southeast,Exterior Lighting
3594,Wareham,Muni Purchase Streetlights -,Complete,Wareham,Southeast,Exterior Lighting
3595,Ware,Muni Purchase Streetlights -,Complete,Ware,Western,Exterior Lighting
3596,Wellfleet,Muni Purchase Streetlights -,Complete,Wellfleet,Southeast,Exterior Lighting
3597,Woburn,Muni Purchase Streetlights -,Complete,Woburn,Northeast,Exterior Lighting
3598,Yarmouth,Muni Purchase Streetlights -,Complete,Yarmouth,Southeast,Exterior Lighting
3599,Newton,Muni Purchase Streetlights -,Complete,Newton,Northeast,Exterior Lighting
3600,Bedford,Muni Purchase Streetlights -,Complete,Bedford,Northeast,Exterior Lighting
3601,Chelsea,Muni Purchase Streetlights -,Complete,Chelsea,Northeast,Exterior Lighting
3602,Dedham,Muni Purchase Streetlights -,Complete,Dedham,Northeast,Exterior Lighting
3603,Weston,Muni Purchase Streetlights -,Complete,Weston,Northeast,Exterior Lighting
3604,Longmeadow,Muni Purchase Streetlights -,Complete,Longmeadow,Western,Exterior Lighting
3605,Lowell,Muni Purchase Streetlights -,Complete,Lowell,Northeast,Exterior Lighting
3606,Newburyport,Muni Purchase Streetlights -,Complete,Newburyport,Northeast,Exterior Lighting
3607,Somerville,Muni Purchase Streetlights -,Complete,Somerville,Northeast,Exterior Lighting
3608,Tyngsborough,Muni Purchase Streetlights -,Complete,Tyngsborough,Northeast,Exterior Lighting
3609,Brockton,Muni Purchase Streetlights -,Complete,Brockton,Southeast,Exterior Lighting
3610,Pembroke,Muni Purchase Streetlights -,Complete,Pembroke,Southeast,Exterior Lighting
3611,Holbrook,Muni Purchase Streetlights -,Complete,Holbrook,Southeast,Exterior Lighting
3612,Beverly,Muni Purchase Streetlights -,Complete,Beverly,Northeast,Exterior Lighting
3613,Bellingham,Muni Purchase Streetlights -,Complete,Bellingham,Central,Exterior Lighting
3614,Carver,Muni Purchase Streetlights -,Complete,Carver,Southeast,Exterior Lighting
3615,Salem,Muni Purchase Streetlights -,Complete,Salem,Northeast,Exterior Lighting
3616,Andover,Muni Purchase Streetlights -,Complete,Andover,Northeast,Exterior Lighting
3617,Easton,Muni Purchase Streetlights -,Complete,Easton,Southeast,Exterior Lighting
3618,Fitchburg,Muni Purchase Streetlights -,Complete,Fitchburg,Central,Exterior Lighting
2080,Gardner,MUNICIPAL Indoor Lighting,Complete,Gardner,Central,Lighting
3057,Winchester,MURACO SCHOOL Indoor Lighting,Complete,Winchester,Northeast,Lighting
2454,Arlington,MWRA BRATTLECOURT PUMP Station General PA Project,Complete,MWRA,Northeast,Custom PA Efficiency
2455,Boston,MWRA CHARLESTOWN NAVY YARD General PA Project,Complete,MWRA,Northeast,Custom PA Efficiency
3204,Chelsea,MWRA CHELSEA Headquarters Exterior Lighting,Complete,MWRA,Northeast,Exterior Lighting
2457,Boston,MWRA General PA Project,Complete,MWRA,Northeast,Custom PA Efficiency
3358,Stoneham,MWRA GILLIS PUMPING STATION Indoor Lighting,Complete,MWRA,Northeast,Lighting
3374,Southborough,MWRA SOUTHBORO-BLDG 262 General PA Project,Complete,MWRA,Central,Custom PA Efficiency
3375,Southborough,MWRA SOUTHBORO-BLDG 264 General PA Project,Complete,MWRA,Central,Custom PA Efficiency
3376,Southborough,MWRA SOUTHBORO-BLDG 266 General PA Project,Complete,MWRA,Central,Custom PA Efficiency
3377,Southborough,MWRA SOUTHBORO-BLDG 268 General PA Project,Complete,MWRA,Central,Custom PA Efficiency
3356,Newton,MWRA-COMMONWEALTH AVE PUMPING STATION Indoor Light,Complete,MWRA,Northeast,Lighting
3056,Winchester,MYSTIC SCHOOL Indoor Lighting,Complete,Winchester,Northeast,Lighting
2839,Boston,MYSTIC VALLEY PKWY General PA Project,Complete,Department of Conservation and Recreation,Northeast,Custom PA Efficiency
5149,North Adams,N. Adams Housing Authority - Greylock Valley HVAC,Complete,North Adams Housing Authority,Western,HVAC
5247,Westford,Nabnasset School/VFD,Complete,Westford,Northeast,Pumps/Motors/Drives
1093,Bolton,NASHOBA REG SCHOOL DIST Indoor Lighting,Complete,Bolton,Central,Lighting
1100,Bolton,NASHOBA REG SCHOOL DIST Indoor Lighting,Complete,Bolton,Central,Lighting
2627,Plymouth,NATHANIAL MORTON ELEMENTARY SCHOOL General PA Proj,Complete,Plymouth,Southeast,Custom PA Efficiency
2242,Orleans,NAUSET MIDDLE SCHOOL Motors / Drives,Complete,Orleans,Southeast,Pumps/Motors/Drives
2244,Orleans,NAUSET MIDDLE SCHOOL Refrigeration,Complete,Orleans,Southeast,Refrigeration
2246,Orleans,NAUSET MIDDLE SCHOOL Refrigeration,Complete,Orleans,Southeast,Refrigeration
1959,Eastham,Nauset Regional High School General PA Project,Complete,Eastham,Southeast,Custom PA Efficiency
2243,Orleans,NAUSET REGIONAL HIGH SCHOOL Motors / Drives,Complete,Nauset Public Schools (RSD),Southeast,Pumps/Motors/Drives
2247,Orleans,NAUSET REGIONAL HIGH SCHOOL Refrigeration,Complete,Nauset Public Schools (RSD),Southeast,Refrigeration
2245,Orleans,NAUSET REGIONAL HIGH SCHOOL Refrigeration,Complete,Nauset Public Schools (RSD),Southeast,Refrigeration
5192,Southborough,NEARY SCHOOL/EXTERIOR lighting,Complete,Southborough,Central,Exterior Lighting
5942,Haverhill,NECC Comprehensive Energy Project,Complete,Northern Essex Community College,Northeast,En Save PC
5285,Worcester,Nelson Place School refrigeration,Complete,Worcester,Central,Refrigeration
5965,Mendon,New AC units - Town Hall,Complete,Mendon,Central,HVAC
2476,New Bedford,NEW BEDFORD PUBLIC SCHOOLS - COUNTY General PA Pro,Complete,New Bedford,Southeast,Custom PA Efficiency
5147,New Braintree,NEW BRAINTREE LIBRARY Lighting,Complete,New Braintree,Central,Lighting
5148,New Braintree,NEW BRAINTREE TOWN HALL Lighting,Complete,New Braintree,Central,Lighting
3709,Brockton,New Chiller,Complete,Brockton,Southeast,HVAC
319,Lancaster,New heating system controls,Complete,Lancaster,Central,HVAC
5839,Medway,New HVAC controls,Complete,Medway,Central,Operations
5008,Brookline,New Lincoln School EMS install,Complete,Brookline,Northeast,Operations
3231,Brookline,NEW LINCOLN SCHOOL K-8 General PA Project,Complete,Brookline,Northeast,Custom PA Efficiency
5286,Worcester,New Ludlow School refrigeration,Complete,Worcester,Central,Refrigeration
3242,Needham,NEWMAN  ELEMENTARY SCHOOL General PA Project,Complete,Needham,Northeast,Custom PA Efficiency
2151,Lanesborough,NEWTON MEMORIAL TOWN HALL Indoor Lighting,Complete,Lanesborough,Western,Lighting
3355,Weston,NEWTON ST PUMPING STATION Indoor Lighting,Complete,MWRA,Northeast,Lighting
5122,Marlborough,NEWTON STREET GARAGE Lighting,Complete,Marlborough,Central,Lighting
5248,Westford,Norman Day School exterior lighting,Complete,Westford,Northeast,Exterior Lighting
2478,New Bedford,NORMANDIN ELEMENTARY SCHOOL General PA Project,Complete,New Bedford,Southeast,Custom PA Efficiency
5287,Worcester,Norrback School refrigeration,Complete,Worcester,Central,Refrigeration
2195,North Andover,NORTH ANDOVER SCHOOL DEPT Indoor Lighting,Complete,North Andover,Northeast,Lighting
2196,North Andover,NORTH ANDOVER SCHOOL DEPT Indoor Lighting,Complete,North Andover,Northeast,Lighting
2531,North Andover,NORTH ANDOVER SCHOOL DEPT Indoor Lighting,Complete,North Andover,Northeast,Lighting
2529,North Andover,NORTH ANDOVER SCHOOL DEPT Indoor Lighting,Complete,North Andover,Northeast,Lighting
4954,Beverly,North Beverly Elementary Lighting,Complete,Beverly,Northeast,Lighting
3296,Eastham,NORTH EASTHAM Lighting,Complete,Eastham,Southeast,Lighting
5188,Somerset,North Elementary VSD,Complete,Somerset,Southeast,Pumps/Motors/Drives
2635,Plymouth,NORTH HIGH SCHOOL General PA Project,Complete,Plymouth,Southeast,Custom PA Efficiency
2633,Plymouth,NORTH HIGH SCHOOL General PA Project,Complete,Plymouth,Southeast,Custom PA Efficiency
2929,Townsend,North Middlesex Regional School District Indoor Li,Complete,North Middlesex Regional School District,Central,Lighting
5177,Quincy,North Quincy- outside lighting,Complete,Quincy,Northeast,Exterior Lighting
3303,Truro,NORTH TRURO Building Insulation,Complete,Truro,Southeast,Envelope Improvement
2621,Plymouth,NORTH WELL General PA Project,Complete,Plymouth,Southeast,Custom PA Efficiency
5152,Northampton,Northampton WWTP Pumps/Motors/Drives,Complete,Northampton,Western,Pumps/Motors/Drives
2214,Northborough,NORTHBOROUGH PUBLIC SCHOOLS Indoor Lighting,Complete,Northborough-Southborough Regional School District,Central,Lighting
2215,Northborough,NORTHBOROUGH PUBLIC SCHOOLS Indoor Lighting,Complete,Northborough-Southborough Regional School District,Central,Lighting
2507,Newton,OAK HILL SCHOOL General PA Project,Complete,Newton,Northeast,Custom PA Efficiency
2687,Sandwich,OAK RIDGE SCHOOL Operations,Complete,Sandwich,Southeast,Operations
2690,Sandwich,OAK RIDGE SCHOOL Refrigeration,Complete,Sandwich,Southeast,Refrigeration
2692,Sandwich,OAK RIDGE SCHOOL Refrigeration,Complete,Sandwich,Southeast,Refrigeration
3223,Dedham,OAKDALE ELEMENTARY SCHOOL General PA Project,Complete,Dedham,Northeast,Custom PA Efficiency
1926,Dedham,OAKDALE ELEMENTARY SCHOOL General PA Project,Complete,Dedham,Northeast,Custom PA Efficiency
2405,Medway,OAKLAND STREET PUMPING STATION General PA Project,Complete,Medway,Central,Custom PA Efficiency
358,Hopkinton,Occupancy Sensors,Complete,Hopkinton,Central,Lighting
406,Easthampton,Occupancy Sensors,Complete,Easthampton,Western,Lighting
421,Holland,Occupancy Sensors,Complete,Holland,Western,Lighting
1063,Barnstable,Occupancy Sensors,Complete,Barnstable,Southeast,Operations
871,Millbury,Occupancy sensors & dimmers - Jr/Sr High Sch,Complete,Millbury,Central,Lighting
4787,Mendon,Occupancy Sensors - Hwy Dept,Complete,Mendon,Central,Lighting
1147,Boston,OHRENBERGER Elementary School Gym Lighting,Complete,Boston,Northeast,Lighting
4785,Mendon,Oil Furnace & burner - Fire Stn,Complete,Mendon,Central,HVAC
4788,Mendon,Oil furnace replacement - Hwy,Complete,Mendon,Central,HVAC
2666,Rochester,OLD COLONY VOCATIONAL REGIONAL SCHOOL General PA P,Complete,Rochester,Southeast,Custom PA Efficiency
2370,Mattapoisett,OLD HAMMONDTOWN SCHOOL General PA Project,Complete,Mattapoisett,Southeast,Custom PA Efficiency
2950,Walpole,OLD POST ROAD SCHOOL General PA Project,Complete,Walpole,Southeast,Custom PA Efficiency
2369,Mattapoisett,OLD ROCHESTER REGIONAL HIGH SCHOOL General PA Proj,Complete,Mattapoisett,Southeast,Custom PA Efficiency
3659,North Andover,"Operation, aeration (DO control), water, lighting",Complete,Greater Lawrence Sanitary District,Northeast,Process
2030,Framingham,Operations CENTER Indoor Lighting,Complete,Framingham,Northeast,Lighting
4972,Boston,Orient Heights Library - East Boston EMS install,Complete,Boston,Northeast,Operations
1315,Barnstable,Osterville Free Library General PA Project,Complete,Barnstable,Southeast,Custom PA Efficiency
2018,Bourne,OTIS-ANG-BASE General PA Project,Complete,U.S. Air Force,Southeast,Custom PA Efficiency
190,Boston,outdoor lighting project,Complete,Massachusetts Bay Transit Authority,Northeast,Exterior Lighting
5057,Hardwick,PAIGE MEMORIAL LIBRARY Lighting,Complete,Hardwick,Western,Lighting
2768,Walpole,PARK AND RECREATION General PA Project,Complete,Walpole,Southeast,Custom PA Efficiency
2562,Quincy,PARK DEPT Indoor Lighting,Complete,Quincy,Northeast,Lighting
2577,Quincy,PARK DEPT Indoor Lighting,Complete,Quincy,Northeast,Lighting
167,Acton,Parking Lot 9x288W replace wit,Complete,Acton,Central,Exterior Lighting
5385,Lexington,Parking lot lighting - High Sch,Complete,Lexington,Northeast,Exterior Lighting
4745,Easton,Parking Lot Lights Middle Sch,Complete,Easton,Southeast,Exterior Lighting
1912,Dedham,PARKS & RECREATION CENTER General PA Project,Complete,Dedham,Northeast,Custom PA Efficiency
2292,Longmeadow,PARKS AND RECREATION Indoor Lighting,Complete,Longmeadow,Western,Lighting
2293,Longmeadow,PARKS AND RECREATION Indoor Lighting,Complete,Longmeadow,Western,Lighting
2295,Longmeadow,PARKS AND RECREATION Indoor Lighting,Complete,Longmeadow,Western,Lighting
3126,Lunenburg,Passios Elementary School General PA Project,Complete,Lunenburg,Central,Custom PA Efficiency
3257,Cambridge,PEABODY SCHOOL DDC INTEGRATION,Complete,Cambridge,Northeast,Operations
1751,Cambridge,PEABODY SCHOOL General PA Project,Complete,Cambridge,Northeast,Custom PA Efficiency
1747,Cambridge,PEABODY SCHOOL Indoor Lighting,Complete,Cambridge,Northeast,Lighting
1749,Cambridge,PEABODY SCHOOL Indoor Lighting,Complete,Cambridge,Northeast,Lighting
1748,Cambridge,PEABODY SCHOOL Operations,Complete,Cambridge,Northeast,Operations
5172,Pembroke,Pembroke North ES Lighting Occupancy Sensors,Complete,Pembroke,Southeast,Lighting
2535,Pembroke,PEMBROKE PUBLIC SCHOOLS Indoor Lighting,Complete,Pembroke,Southeast,Lighting
3235,Canton,PEQUITSIDE CARRIAGE HOUSE General PA Project,Complete,Canton,Southeast,Custom PA Efficiency
3237,Canton,PEQUITSIDE MAIN HOUSE General PA Project,Complete,Canton,Southeast,Custom PA Efficiency
2149,Lancaster,PERKINS SCHOOL Indoor Lighting,Complete,Lancaster,Central,Lighting
5039,Georgetown,PERLEY ELEMENTARY SCHOOL HVAC,Complete,Georgetown,Northeast,HVAC
5040,Georgetown,PERLEY ELEMENTARY SCHOOL HVAC,Complete,Georgetown,Northeast,HVAC
2891,Sudbury,PETER NOYES ELEMENTARY SCHOOL Indoor Lighting,Complete,Sudbury,Northeast,Lighting
5098,Lowell,PETER W. REILY ES EMS install,Complete,Lowell,Northeast,Operations
2542,Petersham,PETERSHAM SCHOOL Indoor Lighting,Complete,Petersham,Western,Lighting
2543,Petersham,PETERSHAM SCHOOL Indoor Lighting,Complete,Petersham,Western,Lighting
855,Mashpee,Photocells - occupancy sensors - High Sch & Coombs,Complete,Mashpee,Southeast,Lighting
2441,Milton,PIERCE MIDDLE SCHOOL General PA Project,Complete,Milton,Northeast,Custom PA Efficiency
3359,Milton,PIERCE MIDDLE SCHOOL General PA Project,Complete,Milton,Northeast,Custom PA Efficiency
2439,Milton,PIERCE MIDDLE SCHOOL Indoor Lighting,Complete,Milton,Northeast,Lighting
1711,Brookline,PIERCE SCHOOL Indoor Lighting,Complete,Brookline,Northeast,Lighting
2843,Boston,PILGRIM PARKING INC Parking & Loading Dock Lightin,Complete,MASS CONVENTION CENTER AUTHORITY,Northeast,Exterior Lighting
3052,Williamstown,PINE COBBLE SCHOOL Indoor Lighting,Complete,Williamstown,Western,Lighting
3053,Williamstown,PINE COBBLE SCHOOL Indoor Lighting,Complete,Williamstown,Western,Lighting
5185,Rowley,Pine Grove CONVECTION OVEN,Complete,Rowley,Northeast,Process
2548,Pittsfield,PITTSFIELD AIRPORT COMMISSION Indoor Lighting,Complete,Pittsfield,Western,Lighting
2610,Pittsfield,PITTSFIELD SCHOOL DEPT BUS Indoor Lighting,Complete,Pittsfield,Western,Lighting
2612,Pittsfield,PITTSFIELD SCHOOL DEPT BUS Indoor Lighting,Complete,Pittsfield,Western,Lighting
2613,Pittsfield,PITTSFIELD SCHOOL DEPT BUS Indoor Lighting,Complete,Pittsfield,Western,Lighting
2611,Pittsfield,PITTSFIELD SCHOOL DEPT Indoor Lighting,Complete,Pittsfield,Western,Lighting
2616,Plainville,PLAINVILLE PUBLIC SCHOOLS Indoor Lighting,Complete,Plainville,Southeast,Lighting
121,North Brookfield,Plant Insulation,Complete,North Brookfield,Central,Envelope Improvement
5288,Worcester,Pleasant St Fire Station Lighting,Complete,Worcester,Central,Lighting
2040,Framingham,PLEASANT STREET STATION General PA Project,Complete,Framingham,Northeast,Custom PA Efficiency
5935,Carlisle,Plug load efficiency - multiple sites,Complete,Carlisle,Northeast,Operations
2623,Plymouth,Plymouth Community Intermediate School General PA ,Complete,Plymouth,Southeast,Custom PA Efficiency
2647,Plymouth,Plymouth Community Intermediate School General PA ,Complete,Plymouth,Southeast,Custom PA Efficiency
2642,Plymouth,Plymouth Community Intermediate School General PA ,Complete,Plymouth,Southeast,Custom PA Efficiency
3276,Plymouth,Plymouth Community Intermediate School General PA ,Complete,Plymouth,Southeast,Custom PA Efficiency
2651,Plymouth,PLYMOUTH COUNTY CORRECTIONAL FACILITY  LIGHTING CO,Complete,Plymouth County,Southeast,Operations
2649,Plymouth,PLYMOUTH COUNTY HOUSE OF CORRECTION General PA Pro,Complete,Plymouth County,Southeast,Custom PA Efficiency
2654,Plymouth,PLYMOUTH PUBLIC SCHOOLS General PA Project,Complete,Plymouth,Southeast,Custom PA Efficiency
2655,Plymouth,PLYMOUTH PUBLIC SCHOOLS General PA Project,Complete,Plymouth,Southeast,Custom PA Efficiency
2656,Plymouth,PLYMOUTH PUBLIC SCHOOLS General PA Project,Complete,Plymouth,Southeast,Custom PA Efficiency
3201,Plymouth,PLYMOUTH TRIAL COURT General PA Project,Complete,Trial Court,Southeast,Custom PA Efficiency
2870,Plymouth,PLYMOUTH TRIAL COURT Lighting,Complete,Trial Court,Southeast,Lighting
2764,Walpole,PLYMTON SCHOOL General PA Project,Complete,Walpole,Southeast,Custom PA Efficiency
2614,Pittsfield,POAH CENTRAL ANNEX LLC Indoor Lighting,Complete,Pittsfield,Western,Lighting
2615,Pittsfield,POAH CENTRAL ANNEX LLC Indoor Lighting,Complete,Pittsfield,Western,Lighting
2512,Newton,POLICE ANNEX General PA Project,Complete,Newton,Northeast,Custom PA Efficiency
1840,Holliston,POLICE DEPARTMENT General PA Project,Complete,Holliston,Central,Custom PA Efficiency
2117,Hopedale,POLICE DEPARTMENT Indoor Lighting,Complete,Hopedale,Central,Lighting
5044,Goshen,Police Department Lighting,Complete,Goshen,Western,Lighting
2770,Walpole,POLICE DEPT General PA Project,Complete,Walpole,Southeast,Custom PA Efficiency
